Date,Sector,Company,Monthly_Return,Asset_Value,Year,Month,Quarter,YearMonth
2023-01-31,Mining,Mining_Company_3,-0.0466251911444665,369194372.8126744,2023,1,1,2023-01
2023-01-31,Mining,Mining_Company_4,-0.0214856360088223,312697751.23135024,2023,1,1,2023-01
2023-01-31,Mining,Mining_Company_5,-0.085466475253609,183451960.4926688,2023,1,1,2023-01
2023-01-31,Mining,Mining_Company_6,0.0873857461962414,96132183.8299135,2023,1,1,2023-01
2023-01-31,Mining,Mining_Company_7,0.2743523892291177,216176346.59699348,2023,1,1,2023-01
2023-01-31,Energy,Energy_Company_1,0.0857826017626966,257772264.7159036,2023,1,1,2023-01
2023-01-31,Energy,Energy_Company_2,0.0400052924979139,378041477.74511737,2023,1,1,2023-01
2023-01-31,ICT,ICT_Company_1,0.0470170739584647,413181906.74001634,2023,1,1,2023-01
2023-01-31,ICT,ICT_Company_2,-0.0685352127601152,201024704.4214292,2023,1,1,2023-01
2023-01-31,ICT,ICT_Company_3,0.0932072057218799,302932757.48115695,2023,1,1,2023-01
2023-01-31,ICT,ICT_Company_4,0.0548588788596309,221232969.44145253,2023,1,1,2023-01
2023-01-31,Transport,Transport_Company_1,-0.0137018912542888,380499769.43401617,2023,1,1,2023-01
2023-01-31,Transport,Transport_Company_2,-0.0045997452133464,427548797.4731048,2023,1,1,2023-01
2023-01-31,Transport,Transport_Company_3,0.027426070397893,155738032.24817875,2023,1,1,2023-01
2023-01-31,Agriculture,Agriculture_Company_1,0.0726342645280979,295893642.2350313,2023,1,1,2023-01
2023-01-31,Agriculture,Agriculture_Company_2,0.0479458175548589,438188212.01713055,2023,1,1,2023-01
2023-01-31,Financials,Financials_Company_1,-0.006956131681524,298718184.07334536,2023,1,1,2023-01
2023-01-31,Financials,Financials_Company_2,-0.025354617914292,439383091.50901055,2023,1,1,2023-01
2023-01-31,Real Estate,Real Estate_Company_1,-0.0336308449640695,180520489.38309655,2023,1,1,2023-01
2023-01-31,Manufacturing,Manufacturing_Company_1,0.0586174530425234,408506628.7361176,2023,1,1,2023-01
2023-01-31,Manufacturing,Manufacturing_Company_2,-0.0545822621377836,307285692.4146869,2023,1,1,2023-01
2023-02-28,Mining,Mining_Company_1,-0.0347760907904095,179434728.06965518,2023,2,1,2023-02
2023-02-28,Mining,Mining_Company_2,-0.108207999370713,329581602.0723245,2023,2,1,2023-02
2023-02-28,Mining,Mining_Company_3,-0.0283193630387314,232037323.5082414,2023,2,1,2023-02
2023-02-28,Mining,Mining_Company_4,-0.1239339763134631,358449747.4498557,2023,2,1,2023-02
2023-02-28,Mining,Mining_Company_5,-0.0104314207894957,218264471.1557661,2023,2,1,2023-02
2023-02-28,Mining,Mining_Company_6,0.0494134142421856,352165616.9002431,2023,2,1,2023-02
2023-02-28,Mining,Mining_Company_7,0.0238883917573296,238250238.8460261,2023,2,1,2023-02
2023-02-28,Energy,Energy_Company_1,0.0134246654982452,175033749.2403705,2023,2,1,2023-02
2023-02-28,Energy,Energy_Company_2,-0.0998029409063726,491165933.4239833,2023,2,1,2023-02
2023-02-28,ICT,ICT_Company_1,-0.0350149835152659,130714106.9054947,2023,2,1,2023-02
2023-02-28,ICT,ICT_Company_2,0.0038183161690977,367049492.6123504,2023,2,1,2023-02
2023-02-28,ICT,ICT_Company_3,-0.0834556252329064,228925570.34879172,2023,2,1,2023-02
2023-02-28,ICT,ICT_Company_4,-0.0461627764198796,267367863.9015005,2023,2,1,2023-02
2023-02-28,Transport,Transport_Company_1,-0.0656043515748608,345540228.56355065,2023,2,1,2023-02
2023-02-28,Transport,Transport_Company_2,0.0273249855805122,84640760.17923483,2023,2,1,2023-02
2023-02-28,Transport,Transport_Company_3,-0.0200492152883588,319570064.2176717,2023,2,1,2023-02
2023-02-28,Agriculture,Agriculture_Company_1,0.1391599689387644,170330912.5358936,2023,2,1,2023-02
2023-02-28,Agriculture,Agriculture_Company_2,-0.0682517522174993,367983441.4454193,2023,2,1,2023-02
2023-02-28,Financials,Financials_Company_1,0.0187733996606294,171993314.19382957,2023,2,1,2023-02
2023-02-28,Financials,Financials_Company_2,0.0403930605999827,476030178.015528,2023,2,1,2023-02
2023-02-28,Real Estate,Real Estate_Company_1,0.0111235325790045,314413641.99923086,2023,2,1,2023-02
2023-02-28,Manufacturing,Manufacturing_Company_1,0.091763015011214,233668260.8900141,2023,2,1,2023-02
2023-02-28,Manufacturing,Manufacturing_Company_2,-0.0064901832588296,163895692.63082394,2023,2,1,2023-02
2023-03-31,Mining,Mining_Company_1,0.0169528987835667,229565892.9390956,2023,3,1,2023-03
2023-03-31,Mining,Mining_Company_2,0.032635877314536,352607224.111263,2023,3,1,2023-03
2023-03-31,Mining,Mining_Company_3,-0.0030539777343047,91681467.37311524,2023,3,1,2023-03
2023-03-31,Mining,Mining_Company_4,0.0300184013355859,245309437.71894148,2023,3,1,2023-03
2023-03-31,Mining,Mining_Company_5,-0.1146799999429349,375551518.0325005,2023,3,1,2023-03
2023-03-31,Mining,Mining_Company_6,0.0040550938905891,325981258.1993205,2023,3,1,2023-03
2023-03-31,Mining,Mining_Company_7,0.03393011947545,371323725.520157,2023,3,1,2023-03
2023-03-31,Energy,Energy_Company_1,0.0466404594753535,56185499.305105366,2023,3,1,2023-03
2023-03-31,Energy,Energy_Company_2,-0.0488770528891892,171862847.61663768,2023,3,1,2023-03
2023-03-31,ICT,ICT_Company_1,0.0274967068831673,323029276.1228464,2023,3,1,2023-03
2023-03-31,ICT,ICT_Company_2,0.016103162983823,478170819.5795543,2023,3,1,2023-03
2023-03-31,ICT,ICT_Company_3,0.0493971417733872,420342712.2687954,2023,3,1,2023-03
2023-03-31,ICT,ICT_Company_4,0.0611857737161844,140126908.04043165,2023,3,1,2023-03
2023-03-31,Transport,Transport_Company_1,0.0687438473612688,382062827.0093114,2023,3,1,2023-03
2023-03-31,Transport,Transport_Company_2,-0.0082944143278386,217000822.29355752,2023,3,1,2023-03
2023-03-31,Transport,Transport_Company_3,0.0479034510389515,292249374.465071,2023,3,1,2023-03
2023-03-31,Agriculture,Agriculture_Company_1,-0.1190148935944859,452905740.11892617,2023,3,1,2023-03
2023-03-31,Agriculture,Agriculture_Company_2,0.0822991295595222,254455440.3804448,2023,3,1,2023-03
2023-03-31,Financials,Financials_Company_1,0.0127324242882394,367457373.6275688,2023,3,1,2023-03
2023-03-31,Financials,Financials_Company_2,-0.1188244714291093,342195046.0595967,2023,3,1,2023-03
2023-03-31,Real Estate,Real Estate_Company_1,0.0246191884915575,249763754.52787003,2023,3,1,2023-03
2023-03-31,Manufacturing,Manufacturing_Company_1,-0.0069165714432009,270993078.22242427,2023,3,1,2023-03
2023-03-31,Manufacturing,Manufacturing_Company_2,0.0759849361709517,344828171.5359521,2023,3,1,2023-03
2023-04-30,Mining,Mining_Company_1,-0.0395176476654326,122208176.42205188,2023,4,2,2023-04
2023-04-30,Mining,Mining_Company_2,0.0503485262282379,416356558.5160228,2023,4,2,2023-04
2023-04-30,Mining,Mining_Company_3,0.0199270569116435,180134350.83317742,2023,4,2,2023-04
2023-04-30,Mining,Mining_Company_4,-0.0712718844905686,281752546.8693754,2023,4,2,2023-04
2023-04-30,Mining,Mining_Company_5,0.0055578771550239,209205121.43139625,2023,4,2,2023-04
2023-04-30,Mining,Mining_Company_6,0.0591327559948917,188508124.2563356,2023,4,2,2023-04
2023-04-30,Mining,Mining_Company_7,-0.1113037083460443,277535369.0398815,2023,4,2,2023-04
2023-04-30,Energy,Energy_Company_1,-0.0470852993458343,299017035.3873973,2023,4,2,2023-04
2023-04-30,Energy,Energy_Company_2,-0.020519351294798,436467547.0256696,2023,4,2,2023-04
2023-04-30,ICT,ICT_Company_1,0.0615908280171742,436443925.7072625,2023,4,2,2023-04
2023-04-30,ICT,ICT_Company_2,0.1057480004005851,324746039.7569411,2023,4,2,2023-04
2023-04-30,ICT,ICT_Company_3,-0.0368604618881443,130663965.08267632,2023,4,2,2023-04
2023-04-30,ICT,ICT_Company_4,0.0389982899254826,102898085.06759898,2023,4,2,2023-04
2023-04-30,Transport,Transport_Company_1,0.0722406272272646,281720007.4609667,2023,4,2,2023-04
2023-04-30,Transport,Transport_Company_2,0.0214614941996473,209422097.24774703,2023,4,2,2023-04
2023-04-30,Transport,Transport_Company_3,-0.0153695768944674,283651056.85109234,2023,4,2,2023-04
2023-04-30,Agriculture,Agriculture_Company_1,0.0284669046026793,75979471.65130274,2023,4,2,2023-04
2023-04-30,Agriculture,Agriculture_Company_2,-0.0648691559492669,148799265.45341086,2023,4,2,2023-04
2023-04-30,Financials,Financials_Company_1,0.0303063403758861,300595299.42744315,2023,4,2,2023-04
2023-04-30,Financials,Financials_Company_2,-0.1110496542300527,293407251.7271364,2023,4,2,2023-04
2023-04-30,Real Estate,Real Estate_Company_1,0.0641057205319859,127262258.4674523,2023,4,2,2023-04
2023-04-30,Manufacturing,Manufacturing_Company_1,-0.0458631473976312,441737134.8212229,2023,4,2,2023-04
2023-04-30,Manufacturing,Manufacturing_Company_2,0.1393636064595896,101927588.9805128,2023,4,2,2023-04
2023-05-31,Mining,Mining_Company_1,0.0099222424894613,201742959.00458843,2023,5,2,2023-05
2023-05-31,Mining,Mining_Company_2,-0.0395031209046825,142813451.22626868,2023,5,2,2023-05
2023-05-31,Mining,Mining_Company_3,0.0102367411803412,141942372.5295366,2023,5,2,2023-05
2023-05-31,Mining,Mining_Company_4,-0.0249626527429604,58155818.47057838,2023,5,2,2023-05
2023-05-31,Mining,Mining_Company_5,-0.0178334458869881,332791905.47656417,2023,5,2,2023-05
2023-05-31,Mining,Mining_Company_6,0.0485664862851057,54490449.49630222,2023,5,2,2023-05
2023-05-31,Mining,Mining_Company_7,0.142530229333859,426252966.4432619,2023,5,2,2023-05
2023-05-31,Energy,Energy_Company_1,0.0334299613282724,268292596.99079308,2023,5,2,2023-05
2023-05-31,Energy,Energy_Company_2,-0.0075274436932929,253082350.86316472,2023,5,2,2023-05
2023-05-31,ICT,ICT_Company_1,0.0002737226711331,447151944.5475562,2023,5,2,2023-05
2023-05-31,ICT,ICT_Company_2,-0.0075351236159294,224521740.46261904,2023,5,2,2023-05
2023-05-31,ICT,ICT_Company_3,0.0667281850463662,293792433.9204035,2023,5,2,2023-05
2023-05-31,ICT,ICT_Company_4,0.0137843107321165,218961017.8099252,2023,5,2,2023-05
2023-05-31,Transport,Transport_Company_1,0.06905388877339,498732059.2563277,2023,5,2,2023-05
2023-05-31,Transport,Transport_Company_2,-0.0003299028074777,149050096.6571389,2023,5,2,2023-05
2023-05-31,Transport,Transport_Company_3,-0.0965166382811224,80921154.97578244,2023,5,2,2023-05
2023-05-31,Agriculture,Agriculture_Company_1,-0.1820353419068618,375231988.5074621,2023,5,2,2023-05
2023-05-31,Agriculture,Agriculture_Company_2,0.1123643024457324,53763656.844585694,2023,5,2,2023-05
2023-05-31,Financials,Financials_Company_1,-0.0320170104190457,267795215.6808862,2023,5,2,2023-05
2023-05-31,Financials,Financials_Company_2,0.0827535842904002,79908496.59932247,2023,5,2,2023-05
2023-05-31,Real Estate,Real Estate_Company_1,0.0654101060006602,401881989.7210817,2023,5,2,2023-05
2023-05-31,Manufacturing,Manufacturing_Company_1,0.0559185245764977,283103629.88208115,2023,5,2,2023-05
2023-05-31,Manufacturing,Manufacturing_Company_2,-0.0323672644039344,329213203.2733867,2023,5,2,2023-05
2023-06-30,Mining,Mining_Company_1,0.0337523183705669,137738839.95513016,2023,6,2,2023-06
2023-06-30,Mining,Mining_Company_2,0.0493589941818504,458702819.9151453,2023,6,2,2023-06
2023-06-30,Mining,Mining_Company_3,0.1248750963811652,344359731.6625431,2023,6,2,2023-06
2023-06-30,Mining,Mining_Company_4,0.0817459514749441,334576095.9477743,2023,6,2,2023-06
2023-06-30,Mining,Mining_Company_5,-0.0796860677638964,372378700.3811445,2023,6,2,2023-06
2023-06-30,Mining,Mining_Company_6,-0.0540131404929776,191222063.700987,2023,6,2,2023-06
2023-06-30,Mining,Mining_Company_7,-0.0547693962365304,241182879.29063916,2023,6,2,2023-06
2023-06-30,Energy,Energy_Company_1,0.0590720302625962,134564171.36689538,2023,6,2,2023-06
2023-06-30,Energy,Energy_Company_2,-0.0165625372829071,222259443.9963745,2023,6,2,2023-06
2023-06-30,ICT,ICT_Company_1,0.0881664994090336,408308652.7436158,2023,6,2,2023-06
2023-06-30,ICT,ICT_Company_2,-0.0387352384414986,168827893.11217347,2023,6,2,2023-06
2023-06-30,ICT,ICT_Company_3,0.051072958282518,196030310.07890397,2023,6,2,2023-06
2023-06-30,ICT,ICT_Company_4,-0.0425607744456039,362588431.5021776,2023,6,2,2023-06
2023-06-30,Transport,Transport_Company_1,-0.0567744384101399,169085762.11641082,2023,6,2,2023-06
2023-06-30,Transport,Transport_Company_2,0.0538028896062025,400111359.415094,2023,6,2,2023-06
2023-06-30,Transport,Transport_Company_3,0.0213075511977777,89773226.14303342,2023,6,2,2023-06
2023-06-30,Agriculture,Agriculture_Company_1,0.1053130945403154,244555801.8815063,2023,6,2,2023-06
2023-06-30,Agriculture,Agriculture_Company_2,-0.1111551678991105,67540694.29750867,2023,6,2,2023-06
2023-06-30,Financials,Financials_Company_1,0.0365867053886138,454063634.1309496,2023,6,2,2023-06
2023-06-30,Financials,Financials_Company_2,0.034714704123686,455432403.06071055,2023,6,2,2023-06
2023-06-30,Real Estate,Real Estate_Company_1,0.0187809302251426,309516079.48599035,2023,6,2,2023-06
2023-06-30,Manufacturing,Manufacturing_Company_1,0.0553952974603361,436110471.9532532,2023,6,2,2023-06
2023-06-30,Manufacturing,Manufacturing_Company_2,-0.022912059646334,108536301.42302611,2023,6,2,2023-06
2023-07-31,Mining,Mining_Company_1,-0.0004926150874875,402682212.9838564,2023,7,3,2023-07
2023-07-31,Mining,Mining_Company_2,0.0199857521715545,344453902.4717239,2023,7,3,2023-07
2023-07-31,Mining,Mining_Company_3,0.1183489010272249,393036181.025432,2023,7,3,2023-07
2023-07-31,Mining,Mining_Company_4,0.1772127129955117,331076321.6515392,2023,7,3,2023-07
2023-07-31,Mining,Mining_Company_5,0.0904089358928105,311427670.9496807,2023,7,3,2023-07
2023-07-31,Mining,Mining_Company_6,0.0098580367928958,225153712.2613048,2023,7,3,2023-07
2023-07-31,Mining,Mining_Company_7,-0.0809889421127683,467681944.1512782,2023,7,3,2023-07
2023-07-31,Energy,Energy_Company_1,0.0348964556107104,287454859.7997627,2023,7,3,2023-07
2023-07-31,Energy,Energy_Company_2,0.0702856905031699,316921198.5677607,2023,7,3,2023-07
2023-07-31,ICT,ICT_Company_1,-0.0302997568109461,353653835.9753348,2023,7,3,2023-07
2023-07-31,ICT,ICT_Company_2,0.0854201123274898,473761393.9961137,2023,7,3,2023-07
2023-07-31,ICT,ICT_Company_3,-0.068558379816601,360897789.4478703,2023,7,3,2023-07
2023-07-31,ICT,ICT_Company_4,0.117924423611914,173879696.05333707,2023,7,3,2023-07
2023-07-31,Transport,Transport_Company_1,-0.0400212993963257,319685952.262747,2023,7,3,2023-07
2023-07-31,Transport,Transport_Company_2,-0.0294588776413305,254827396.2801454,2023,7,3,2023-07
2023-07-31,Transport,Transport_Company_3,0.0486657852934848,126377792.85961545,2023,7,3,2023-07
2023-07-31,Agriculture,Agriculture_Company_1,0.1084425981397748,427169738.7448892,2023,7,3,2023-07
2023-07-31,Agriculture,Agriculture_Company_2,0.2362223364684125,230849239.9508285,2023,7,3,2023-07
2023-07-31,Financials,Financials_Company_1,-0.0408366245831662,174655635.94669044,2023,7,3,2023-07
2023-07-31,Financials,Financials_Company_2,0.0458688133612459,316778081.2286496,2023,7,3,2023-07
2023-07-31,Real Estate,Real Estate_Company_1,-0.0087079496516486,64284694.41784488,2023,7,3,2023-07
2023-07-31,Manufacturing,Manufacturing_Company_1,-0.0176547195992468,323081129.9930626,2023,7,3,2023-07
2023-07-31,Manufacturing,Manufacturing_Company_2,0.0182089967788071,438348574.11149246,2023,7,3,2023-07
2023-08-31,Mining,Mining_Company_1,0.0219616439546919,381841738.5968048,2023,8,3,2023-08
2023-08-31,Mining,Mining_Company_2,-0.01767308787822,498757054.9566212,2023,8,3,2023-08
2023-08-31,Mining,Mining_Company_3,0.0211695909178677,259254282.8868924,2023,8,3,2023-08
2023-08-31,Mining,Mining_Company_4,-0.0145073472313736,488904410.06558174,2023,8,3,2023-08
2023-08-31,Mining,Mining_Company_5,0.0391218093131148,472084354.1452524,2023,8,3,2023-08
2023-08-31,Mining,Mining_Company_6,-0.0479968397858758,81965700.06980096,2023,8,3,2023-08
2023-08-31,Mining,Mining_Company_7,-0.0540615443145907,261098244.9714104,2023,8,3,2023-08
2023-08-31,Energy,Energy_Company_1,-0.0196037025544261,125370990.09234849,2023,8,3,2023-08
2023-08-31,Energy,Energy_Company_2,-0.0540982747642633,409231938.744134,2023,8,3,2023-08
2023-08-31,ICT,ICT_Company_1,-0.0777427255185539,154627696.49352404,2023,8,3,2023-08
2023-08-31,ICT,ICT_Company_2,-0.0319745530538472,209893886.81324944,2023,8,3,2023-08
2023-08-31,ICT,ICT_Company_3,0.0148997213262224,144728122.8494043,2023,8,3,2023-08
2023-08-31,ICT,ICT_Company_4,0.026000885729578,204190315.93513468,2023,8,3,2023-08
2023-08-31,Transport,Transport_Company_1,-0.0397144284379383,186088780.0753414,2023,8,3,2023-08
2023-08-31,Transport,Transport_Company_2,0.0467034573313834,111716819.66873442,2023,8,3,2023-08
2023-08-31,Transport,Transport_Company_3,0.1486108243016778,114835453.7059398,2023,8,3,2023-08
2023-08-31,Agriculture,Agriculture_Company_1,0.0429625114058891,269525443.3448056,2023,8,3,2023-08
2023-08-31,Agriculture,Agriculture_Company_2,-0.0606137810789229,187908560.61926916,2023,8,3,2023-08
2023-08-31,Financials,Financials_Company_1,-0.1234637839505139,376252734.3346034,2023,8,3,2023-08
2023-08-31,Financials,Financials_Company_2,0.0817551999911991,399672178.5432903,2023,8,3,2023-08
2023-08-31,Real Estate,Real Estate_Company_1,0.025467766397785,292110217.4137564,2023,8,3,2023-08
2023-08-31,Manufacturing,Manufacturing_Company_1,0.047444456089899,137824932.74839267,2023,8,3,2023-08
2023-08-31,Manufacturing,Manufacturing_Company_2,0.0366210077014493,271656081.83898395,2023,8,3,2023-08
2023-09-30,Mining,Mining_Company_1,0.030463080373405,212631700.58023384,2023,9,3,2023-09
2023-09-30,Mining,Mining_Company_2,0.080634602931971,197704897.55525276,2023,9,3,2023-09
2023-09-30,Mining,Mining_Company_3,0.0214840279263834,106700912.53879742,2023,9,3,2023-09
2023-09-30,Mining,Mining_Company_4,-0.0753405926250867,310691509.99787205,2023,9,3,2023-09
2023-09-30,Mining,Mining_Company_5,0.0428975052892388,153422026.6089283,2023,9,3,2023-09
2023-09-30,Mining,Mining_Company_6,0.0304052913334906,347750266.83313507,2023,9,3,2023-09
2023-09-30,Mining,Mining_Company_7,-0.0648554774386573,133371659.92249566,2023,9,3,2023-09
2023-09-30,Energy,Energy_Company_1,-0.0527896653400954,132277000.9409677,2023,9,3,2023-09
2023-09-30,Energy,Energy_Company_2,0.0438138465972855,467205701.8390022,2023,9,3,2023-09
2023-09-30,ICT,ICT_Company_1,0.0421166609702856,114350505.19957688,2023,9,3,2023-09
2023-09-30,ICT,ICT_Company_2,0.004266836534227,215325827.9136817,2023,9,3,2023-09
2023-09-30,ICT,ICT_Company_3,-0.0388347967650569,430304383.1732156,2023,9,3,2023-09
2023-09-30,ICT,ICT_Company_4,0.0326060087378268,352744076.48561,2023,9,3,2023-09
2023-09-30,Transport,Transport_Company_1,-0.0438168976105979,443332297.98733336,2023,9,3,2023-09
2023-09-30,Transport,Transport_Company_2,-0.057845008193854,50294025.8425848,2023,9,3,2023-09
2023-09-30,Transport,Transport_Company_3,0.0304205411043482,332298020.7908051,2023,9,3,2023-09
2023-09-30,Agriculture,Agriculture_Company_1,0.0326381345291326,256245617.56440893,2023,9,3,2023-09
2023-09-30,Agriculture,Agriculture_Company_2,-0.0271109756142079,268758718.3467158,2023,9,3,2023-09
2023-09-30,Financials,Financials_Company_1,-0.0420735440307231,157165994.14956334,2023,9,3,2023-09
2023-09-30,Financials,Financials_Company_2,0.0472152005112923,259834735.82291844,2023,9,3,2023-09
2023-09-30,Real Estate,Real Estate_Company_1,0.0095507581959397,269269409.34502286,2023,9,3,2023-09
2023-09-30,Manufacturing,Manufacturing_Company_1,-0.0313920716971042,499800966.4626974,2023,9,3,2023-09
2023-09-30,Manufacturing,Manufacturing_Company_2,0.0722896425839218,422398873.5233212,2023,9,3,2023-09
2023-10-31,Mining,Mining_Company_1,-0.0820949375055296,279761340.8568019,2023,10,4,2023-10
2023-10-31,Mining,Mining_Company_2,0.0409090481335963,279434304.29770595,2023,10,4,2023-10
2023-10-31,Mining,Mining_Company_3,-0.0028834341689076,65710198.69530072,2023,10,4,2023-10
2023-10-31,Mining,Mining_Company_4,0.0927870005862809,427631177.7411344,2023,10,4,2023-10
2023-10-31,Mining,Mining_Company_5,-0.0428213390659689,72326468.00247684,2023,10,4,2023-10
2023-10-31,Mining,Mining_Company_6,0.022383586083151,323743775.00349724,2023,10,4,2023-10
2023-10-31,Mining,Mining_Company_7,-0.0457147462020757,220888185.31369287,2023,10,4,2023-10
2023-10-31,Energy,Energy_Company_1,0.0702479533834637,387846342.1449751,2023,10,4,2023-10
2023-10-31,Energy,Energy_Company_2,-0.0125968834166696,156619996.2079919,2023,10,4,2023-10
2023-10-31,ICT,ICT_Company_1,0.1436125836041044,468115122.74525934,2023,10,4,2023-10
2023-10-31,ICT,ICT_Company_2,-0.0108563184192245,58619968.4980638,2023,10,4,2023-10
2023-10-31,ICT,ICT_Company_3,0.0967602622211025,398859823.3257272,2023,10,4,2023-10
2023-10-31,ICT,ICT_Company_4,-0.0780628593427447,63546742.49509352,2023,10,4,2023-10
2023-10-31,Transport,Transport_Company_1,0.019941845158937,469942289.4916878,2023,10,4,2023-10
2023-10-31,Transport,Transport_Company_2,-0.057079012335045,355324985.731687,2023,10,4,2023-10
2023-10-31,Transport,Transport_Company_3,-0.0012874362679377,476222658.3051115,2023,10,4,2023-10
2023-10-31,Agriculture,Agriculture_Company_1,0.0580744437756376,174859105.87622932,2023,10,4,2023-10
2023-10-31,Agriculture,Agriculture_Company_2,0.1448888227340788,495548980.7390896,2023,10,4,2023-10
2023-10-31,Financials,Financials_Company_1,-0.0733579817544934,85522731.32595,2023,10,4,2023-10
2023-10-31,Financials,Financials_Company_2,-0.0434171471491802,204524015.97993988,2023,10,4,2023-10
2023-10-31,Real Estate,Real Estate_Company_1,-0.0435351428617298,467883752.9519273,2023,10,4,2023-10
2023-10-31,Manufacturing,Manufacturing_Company_1,-0.0498010863902877,117712521.95269889,2023,10,4,2023-10
2023-10-31,Manufacturing,Manufacturing_Company_2,0.0321574615250734,275683082.15757483,2023,10,4,2023-10
2023-11-30,Mining,Mining_Company_1,-0.111407193933917,347861134.6866552,2023,11,4,2023-11
2023-11-30,Mining,Mining_Company_2,0.0853852018565074,310051000.71233976,2023,11,4,2023-11
2023-11-30,Mining,Mining_Company_3,0.1171267461695773,231082816.68469027,2023,11,4,2023-11
2023-11-30,Mining,Mining_Company_4,0.0474597701520753,360975115.7326678,2023,11,4,2023-11
2023-11-30,Mining,Mining_Company_5,-0.0504114632978635,133084605.80631617,2023,11,4,2023-11
2023-11-30,Mining,Mining_Company_6,-0.1427448788854645,423927126.9747808,2023,11,4,2023-11
2023-11-30,Mining,Mining_Company_7,-0.0241114649993135,289154711.3851874,2023,11,4,2023-11
2023-11-30,Energy,Energy_Company_1,-0.1014328914543208,184973931.3996602,2023,11,4,2023-11
2023-11-30,Energy,Energy_Company_2,0.0940357992010094,123982488.08549544,2023,11,4,2023-11
2023-11-30,ICT,ICT_Company_1,-0.0491018988147069,456085864.9787465,2023,11,4,2023-11
2023-11-30,ICT,ICT_Company_2,-0.0159741497619322,346397609.72289515,2023,11,4,2023-11
2023-11-30,ICT,ICT_Company_3,0.1021232530121032,454273909.9628157,2023,11,4,2023-11
2023-11-30,ICT,ICT_Company_4,-0.081568877296117,54864987.63583835,2023,11,4,2023-11
2023-11-30,Transport,Transport_Company_1,0.0406459246506204,97004533.14506812,2023,11,4,2023-11
2023-11-30,Transport,Transport_Company_2,0.1077103215124404,103419092.97910015,2023,11,4,2023-11
2023-11-30,Transport,Transport_Company_3,-0.027326584460849,382490004.7098648,2023,11,4,2023-11
2023-11-30,Agriculture,Agriculture_Company_1,-0.0073785762665554,289531344.1781545,2023,11,4,2023-11
2023-11-30,Agriculture,Agriculture_Company_2,0.0205089797675536,472242077.8930922,2023,11,4,2023-11
2023-11-30,Financials,Financials_Company_1,-0.0703956325639689,72657287.13620897,2023,11,4,2023-11
2023-11-30,Financials,Financials_Company_2,-0.0038418632883016,256068047.4953125,2023,11,4,2023-11
2023-11-30,Real Estate,Real Estate_Company_1,-0.0292980427810478,163786153.21255004,2023,11,4,2023-11
2023-11-30,Manufacturing,Manufacturing_Company_1,0.025775683518889,420598501.9753186,2023,11,4,2023-11
2023-11-30,Manufacturing,Manufacturing_Company_2,0.077511602770056,207868599.20075703,2023,11,4,2023-11
2023-12-31,Mining,Mining_Company_1,-0.0043560384639313,197680767.25892535,2023,12,4,2023-12
2023-12-31,Mining,Mining_Company_2,-0.2247801461290421,428408919.68130827,2023,12,4,2023-12
2023-12-31,Mining,Mining_Company_3,-0.0950277663997959,413782582.50216097,2023,12,4,2023-12
2023-12-31,Mining,Mining_Company_4,0.0850470803002627,256605810.47900644,2023,12,4,2023-12
2023-12-31,Mining,Mining_Company_5,0.0047338702627583,103389694.58371112,2023,12,4,2023-12
2023-12-31,Mining,Mining_Company_6,0.0462280465058679,289207468.7090291,2023,12,4,2023-12
2023-12-31,Mining,Mining_Company_7,-0.0276197448434561,233486647.25122952,2023,12,4,2023-12
2023-12-31,Energy,Energy_Company_1,-0.0409759315922742,487017908.3157286,2023,12,4,2023-12
2023-12-31,Energy,Energy_Company_2,0.0699506920250506,80802703.65470755,2023,12,4,2023-12
2023-12-31,ICT,ICT_Company_1,-0.019876229880206,325758125.9914297,2023,12,4,2023-12
2023-12-31,ICT,ICT_Company_2,0.0470515634003393,84561371.7414897,2023,12,4,2023-12
2023-12-31,ICT,ICT_Company_3,-0.1033965605783272,231443490.2599635,2023,12,4,2023-12
2023-12-31,ICT,ICT_Company_4,0.0477233525945477,325323959.04644966,2023,12,4,2023-12
2023-12-31,Transport,Transport_Company_1,-0.0592971097799225,97643443.1959082,2023,12,4,2023-12
2023-12-31,Transport,Transport_Company_2,-0.1092381610198447,354120316.2968331,2023,12,4,2023-12
2023-12-31,Transport,Transport_Company_3,0.0045094300276473,227866691.944021,2023,12,4,2023-12
2023-12-31,Agriculture,Agriculture_Company_1,-0.0274665932547172,422285967.3817607,2023,12,4,2023-12
2023-12-31,Agriculture,Agriculture_Company_2,-0.0363198091104548,125691645.09493318,2023,12,4,2023-12
2023-12-31,Financials,Financials_Company_1,0.0575887087392765,154121286.3695816,2023,12,4,2023-12
2023-12-31,Financials,Financials_Company_2,0.0434485963518525,481153104.0137452,2023,12,4,2023-12
2023-12-31,Real Estate,Real Estate_Company_1,0.0040385958768738,470436851.3753706,2023,12,4,2023-12
2023-12-31,Manufacturing,Manufacturing_Company_1,0.0491665975799649,333419294.49561846,2023,12,4,2023-12
2023-12-31,Manufacturing,Manufacturing_Company_2,0.0051536230741787,289082308.25791943,2023,12,4,2023-12
2024-01-31,Mining,Mining_Company_1,0.1265466576385413,379173408.8194126,2024,1,1,2024-01
2024-01-31,Mining,Mining_Company_2,0.0238042859766261,424818372.0084026,2024,1,1,2024-01
2024-01-31,Mining,Mining_Company_3,0.0441402342495012,244085767.8534566,2024,1,1,2024-01
